,Time,Timestamp,DC Voltage PV1(V),AC Output Total Power (Active)(W),Daily Generation (Active)(kWh),Wind Speed ( MPH ),Wind Average ( MPH )
2021-10-25 00:00:00,2021-10-25 00:00:12,2021-10-25 00:00:00,307.1,898.26,0.4,53,32
2021-10-25 00:05:00,2021-10-25 00:05:35,2021-10-25 00:05:00,353,1617.62,0.5,49,37
2021-10-25 00:10:00,2021-10-25 00:10:57,2021-10-25 00:10:00,327.6,1117.93,0.6,61,47
2021-10-25 00:15:00,2021-10-25 00:16:21,2021-10-25 00:15:00,321.6,1097.46,0.8,51,38
2021-10-25 00:20:00,2021-10-25 00:21:43,2021-10-25 00:20:00,343.2,1405.4,0.9,59,43
2021-10-25 00:25:00,2021-10-25 00:27:05,2021-10-25 00:25:00,284.1,692.49,1,49,35
2021-10-25 00:30:00,2021-10-25 00:32:27,2021-10-25 00:30:00,341.3,1397.62,1.1,57,38
2021-10-25 00:40:00,2021-10-25 00:37:50,2021-10-25 00:40:00,316.6,987.79,1.2,51,41
2021-10-25 00:45:00,2021-10-25 00:43:13,2021-10-25 00:45:00,328.6,1185.42,1.3,48,40
2021-10-25 00:50:00,2021-10-25 00:48:36,2021-10-25 00:50:00,311.7,911.72,1.5,51,38
2021-10-25 00:55:00,2021-10-25 00:53:57,2021-10-25 00:55:00,286.7,698.83,1.6,51,39
2021-10-25 01:00:00,2021-10-25 00:59:20,2021-10-25 01:00:00,382.3,2236.45,1.7,46,35
2021-10-25 01:05:00,2021-10-25 01:04:42,2021-10-25 01:05:00,349,1531.23,1.8,38,28
2021-10-25 01:10:00,2021-10-25 01:10:05,2021-10-25 01:10:00,354.3,1623.57,1.9,43,30
2021-10-25 01:15:00,2021-10-25 01:15:28,2021-10-25 01:15:00,255.1,422.82,2,44,33
2021-10-25 01:20:00,2021-10-25 01:20:51,2021-10-25 01:20:00,256.3,424.81,2.1,40,32
2021-10-25 01:25:00,2021-10-25 01:26:13,2021-10-25 01:25:00,355.3,1628.16,2.2,46,36
2021-10-25 01:30:00,2021-10-25 01:31:34,2021-10-25 01:30:00,208.8,203.58,2.3,43,34
2021-10-25 01:35:00,2021-10-25 01:36:57,2021-10-25 01:35:00,260.5,507.97,2.4,43,34
2021-10-25 01:40:00,2021-10-25 01:42:20,2021-10-25 01:40:00,375.5,2086.84,2.4,48,34
2021-10-25 01:50:00,2021-10-25 01:47:43,2021-10-25 01:50:00,320.5,1093.7,2.5,44,31
2021-10-25 01:55:00,2021-10-25 01:53:05,2021-10-25 01:55:00,349.8,1534.74,2.6,38,29
2021-10-25 02:00:00,2021-10-25 01:58:27,2021-10-25 02:00:00,319,995.28,2.7,40,28
2021-10-25 02:05:00,2021-10-25 02:03:50,2021-10-25 02:05:00,325.7,1111.45,2.8,36,29
2021-10-25 02:10:00,2021-10-25 02:09:12,2021-10-25 02:10:00,343.6,1407.04,2.8,36,30
2021-10-25 02:15:00,2021-10-25 02:14:36,2021-10-25 02:15:00,384.1,2246.98,2.9,48,27
2021-10-25 02:20:00,2021-10-25 02:19:58,2021-10-25 02:20:00,362.5,1767.18,3,44,30
2021-10-25 02:25:00,2021-10-25 02:25:20,2021-10-25 02:25:00,339.8,1325.22,3,43,33
2021-10-25 02:30:00,2021-10-25 02:30:42,2021-10-25 02:30:00,362,1764.75,3.1,51,40
2021-10-25 02:35:00,2021-10-25 02:36:05,2021-10-25 02:35:00,238.8,349.24,3.2,40,31
2021-10-25 02:40:00,2021-10-25 02:41:28,2021-10-25 02:40:00,334.2,1205.62,3.3,46,34
2021-10-25 02:45:00,2021-10-25 02:46:50,2021-10-25 02:45:00,378.8,2031.31,3.4,53,37
2021-10-25 02:50:00,2021-10-25 02:52:12,2021-10-25 02:50:00,253.3,419.84,3.5,40,35
2021-10-25 03:00:00,2021-10-25 02:57:34,2021-10-25 03:00:00,330,1190.47,3.6,41,33
2021-10-25 03:05:00,2021-10-25 03:02:57,2021-10-25 03:05:00,221.6,259.27,3.7,44,31
2021-10-25 03:10:00,2021-10-25 03:08:20,2021-10-25 03:10:00,254.7,422.16,3.8,51,38
2021-10-25 03:15:00,2021-10-25 03:13:43,2021-10-25 03:15:00,362.1,1765.23,3.9,44,30
2021-10-25 03:20:00,2021-10-25 03:19:06,2021-10-25 03:20:00,299.2,787.64,3.9,43,31
2021-10-25 03:25:00,2021-10-25 03:24:28,2021-10-25 03:25:00,240.2,351.29,4,40,29
2021-10-25 03:30:00,2021-10-25 03:29:49,2021-10-25 03:30:00,366.2,1856.63,4.1,35,29
2021-10-25 03:35:00,2021-10-25 03:35:12,2021-10-25 03:35:00,329.6,1285.44,4.2,38,26
2021-10-25 03:40:00,2021-10-25 03:40:39,2021-10-25 03:40:00,198.8,193.83,4.2,30,22
2021-10-25 03:45:00,2021-10-25 03:46:01,2021-10-25 03:45:00,239,349.53,4.2,32,22
2021-10-25 03:50:00,2021-10-25 03:51:23,2021-10-25 03:50:00,271.3,529.03,4.3,36,27
2021-10-25 03:55:00,2021-10-25 03:56:46,2021-10-25 03:55:00,186.8,91.06,4.3,32,23
2021-10-25 04:00:00,2021-10-25 04:02:09,2021-10-25 04:00:00,189,128.99,4.3,44,29
2021-10-25 04:10:00,2021-10-25 04:07:32,2021-10-25 04:10:00,248.8,363.87,4.4,38,26
2021-10-25 04:15:00,2021-10-25 04:12:55,2021-10-25 04:15:00,264.8,516.36,4.4,38,27
2021-10-25 04:20:00,2021-10-25 04:18:16,2021-10-25 04:20:00,245.3,358.75,4.5,38,28
2021-10-25 04:25:00,2021-10-25 04:23:38,2021-10-25 04:25:00,367.6,1863.73,4.6,30,20
2021-10-25 04:30:00,2021-10-25 04:29:01,2021-10-25 04:30:00,185.7,90.52,4.6,36,27
2021-10-25 04:35:00,2021-10-25 04:34:24,2021-10-25 04:35:00,293.1,714.43,4.7,32,26
2021-10-25 04:40:00,2021-10-25 04:39:47,2021-10-25 04:40:00,227.6,266.29,4.7,40,29
2021-10-25 04:45:00,2021-10-25 04:45:09,2021-10-25 04:45:00,260.2,456.65,4.8,38,30
2021-10-25 04:50:00,2021-10-25 04:50:30,2021-10-25 04:50:00,311.7,972.5,4.9,40,31
2021-10-25 04:55:00,2021-10-25 04:55:53,2021-10-25 04:55:00,367,1860.69,5,40,30
2021-10-25 05:00:00,2021-10-25 05:01:16,2021-10-25 05:00:00,254.3,421.5,5.1,38,30
2021-10-25 05:05:00,2021-10-25 05:06:39,2021-10-25 05:05:00,258.2,427.96,5.2,41,27
2021-10-25 05:10:00,2021-10-25 05:12:02,2021-10-25 05:10:00,296.2,721.98,5.2,41,30
2021-10-25 05:15:00,2021-10-25 05:17:24,2021-10-25 05:15:00,245.5,359.04,5.3,33,25
2021-10-25 05:25:00,2021-10-25 05:22:46,2021-10-25 05:25:00,358.8,1749.14,5.4,33,25
2021-10-25 05:30:00,2021-10-25 05:28:08,2021-10-25 05:30:00,307.6,899.73,5.5,41,31
2021-10-25 05:35:00,2021-10-25 05:33:31,2021-10-25 05:35:00,271.1,528.64,5.5,43,33
2021-10-25 05:40:00,2021-10-25 05:38:54,2021-10-25 05:40:00,347.1,1522.9,5.6,38,30
2021-10-25 05:45:00,2021-10-25 05:44:16,2021-10-25 05:45:00,303.5,798.96,5.7,38,31
2021-10-25 05:50:00,2021-10-25 05:49:38,2021-10-25 05:50:00,262.1,511.09,5.8,43,32
2021-10-25 05:55:00,2021-10-25 05:55:00,2021-10-25 05:55:00,310.5,908.21,5.9,40,30
2021-10-25 06:00:00,2021-10-25 06:01:14,2021-10-25 06:00:00,312.5,1066.4,6,38,29
2021-10-25 06:05:00,2021-10-25 06:06:35,2021-10-25 06:05:00,272.1,557.12,6.1,40,32
2021-10-25 06:10:00,2021-10-25 06:11:57,2021-10-25 06:10:00,280.6,601.88,6.2,41,30
2021-10-25 06:15:00,2021-10-25 06:17:19,2021-10-25 06:15:00,334.8,1207.79,6.3,41,34
2021-10-25 06:25:00,2021-10-25 06:22:41,2021-10-25 06:25:00,284.7,693.95,6.3,44,38
2021-10-25 06:30:00,2021-10-25 06:28:04,2021-10-25 06:30:00,339.3,1323.27,6.5,44,35
2021-10-25 06:35:00,2021-10-25 06:33:27,2021-10-25 06:35:00,384.3,2323.09,6.6,49,35
2021-10-25 06:40:00,2021-10-25 06:38:51,2021-10-25 06:40:00,330.7,1128.51,6.7,48,32
2021-10-25 06:45:00,2021-10-25 06:44:12,2021-10-25 06:45:00,328,1183.26,6.8,35,28
2021-10-25 06:50:00,2021-10-25 06:49:35,2021-10-25 06:50:00,292.5,712.96,6.8,44,36
2021-10-25 06:55:00,2021-10-25 06:54:57,2021-10-25 06:55:00,284.5,610.25,7,44,37
2021-10-25 07:00:00,2021-10-25 07:00:20,2021-10-25 07:00:00,313.5,978.12,7.1,53,39
2021-10-25 07:05:00,2021-10-25 07:05:42,2021-10-25 07:05:00,362.6,1767.67,7.2,40,34
2021-10-25 07:10:00,2021-10-25 07:11:04,2021-10-25 07:10:00,383.1,2502.6,7.3,49,34
2021-10-25 07:15:00,2021-10-25 07:16:26,2021-10-25 07:15:00,289.8,649.87,7.4,40,32
2021-10-25 07:20:00,2021-10-25 07:21:49,2021-10-25 07:20:00,303.3,887.15,7.4,41,30
2021-10-25 07:25:00,2021-10-25 07:27:12,2021-10-25 07:25:00,324.8,1171.71,7.5,36,29
2021-10-25 07:35:00,2021-10-25 07:32:34,2021-10-25 07:35:00,331.5,1195.88,7.6,43,32
2021-10-25 07:40:00,2021-10-25 07:37:56,2021-10-25 07:40:00,298,871.65,7.7,38,29
2021-10-25 07:45:00,2021-10-25 07:43:18,2021-10-25 07:45:00,322.8,1101.55,7.8,33,26
2021-10-25 07:50:00,2021-10-25 07:48:41,2021-10-25 07:50:00,304.1,800.54,7.8,32,23
2021-10-25 07:55:00,2021-10-25 07:54:03,2021-10-25 07:55:00,209.2,203.96,7.9,27,21
2021-10-25 08:00:00,2021-10-25 07:59:26,2021-10-25 08:00:00,248.2,387.19,7.9,28,22
2021-10-25 08:05:00,2021-10-25 08:04:48,2021-10-25 08:05:00,327.8,1118.61,8,35,28
2021-10-25 08:10:00,2021-10-25 08:10:09,2021-10-25 08:10:00,293.2,743.26,8,44,30
2021-10-25 08:15:00,2021-10-25 08:15:32,2021-10-25 08:15:00,295.3,719.79,8.1,35,25
2021-10-25 08:20:00,2021-10-25 08:20:55,2021-10-25 08:20:00,258.3,428.13,8.1,33,25
2021-10-25 08:25:00,2021-10-25 08:26:18,2021-10-25 08:25:00,213.1,207.77,8.2,30,22
2021-10-25 08:30:00,2021-10-25 08:31:40,2021-10-25 08:30:00,327,1115.88,8.2,35,26
2021-10-25 08:35:00,2021-10-25 08:37:02,2021-10-25 08:35:00,277.7,595.66,8.3,40,31
2021-10-25 08:40:00,2021-10-25 08:42:24,2021-10-25 08:40:00,271,528.44,8.3,35,27
2021-10-25 08:50:00,2021-10-25 08:47:46,2021-10-25 08:50:00,311.2,910.25,8.4,28,28
2021-10-25 08:55:00,2021-10-25 08:53:09,2021-10-25 08:55:00,194.2,189.34,8.4,24,20
2021-10-25 09:05:00,2021-10-25 09:03:53,2021-10-25 09:05:00,212.5,207.18,8.5,9,9
2021-10-25 09:10:00,2021-10-25 09:09:15,2021-10-25 09:10:00,170.6,0,8.5,11,11
2021-10-25 10:05:00,2021-10-25 10:02:59,2021-10-25 10:05:00,218.6,234.44,8.7,22,22
2021-10-25 10:30:00,2021-10-25 10:29:52,2021-10-25 10:30:00,219.1,256.34,8.9,24,24
2021-10-25 10:35:00,2021-10-25 10:35:16,2021-10-25 10:35:00,182.3,35.54,8.9,11,11
2021-10-25 10:50:00,2021-10-25 10:51:23,2021-10-25 10:50:00,295.2,719.55,9,27,27
2021-10-25 10:55:00,2021-10-25 10:56:45,2021-10-25 10:55:00,293.3,772.11,9.1,33,30
2021-10-25 11:00:00,2021-10-25 11:02:07,2021-10-25 11:00:00,185.7,36.21,9.2,35,28
2021-10-25 11:05:00,2021-10-25 11:07:29,2021-10-25 11:05:00,338,1318.2,9.3,33,27
2021-10-25 11:15:00,2021-10-25 11:12:52,2021-10-25 11:15:00,231.2,270.5,9.3,32,24
2021-10-25 11:20:00,2021-10-25 11:18:14,2021-10-25 11:20:00,239.3,349.97,9.4,35,27
2021-10-25 11:25:00,2021-10-25 11:23:37,2021-10-25 11:25:00,283.8,608.75,9.4,30,25
2021-10-25 11:30:00,2021-10-25 11:28:59,2021-10-25 11:30:00,188.7,91.99,9.5,36,28
2021-10-25 11:35:00,2021-10-25 11:34:21,2021-10-25 11:35:00,343.3,1405.81,9.5,43,32
2021-10-25 11:40:00,2021-10-25 11:39:43,2021-10-25 11:40:00,289.8,706.38,9.6,40,28
2021-10-25 11:45:00,2021-10-25 11:45:06,2021-10-25 11:45:00,300.6,937.87,9.7,46,34
2021-10-25 11:50:00,2021-10-25 11:50:29,2021-10-25 11:50:00,266.7,520.06,9.8,46,37
2021-10-25 11:55:00,2021-10-25 11:55:52,2021-10-25 11:55:00,359.5,1647.4,9.9,44,36
2021-10-25 12:00:00,2021-10-25 12:01:13,2021-10-25 12:00:00,342,1333.8,10,41,36
2021-10-25 12:05:00,2021-10-25 12:06:35,2021-10-25 12:05:00,297.2,869.31,10.1,30,28
2021-10-25 12:10:00,2021-10-25 12:11:58,2021-10-25 12:10:00,297.6,783.43,10.1,33,27
2021-10-25 12:15:00,2021-10-25 12:17:21,2021-10-25 12:15:00,368.5,1976.08,10.2,36,33
2021-10-25 12:25:00,2021-10-25 12:22:43,2021-10-25 12:25:00,302,795.01,10.3,38,33
2021-10-25 12:30:00,2021-10-25 12:28:05,2021-10-25 12:30:00,308.3,901.77,10.4,43,37
2021-10-25 12:35:00,2021-10-25 12:33:29,2021-10-25 12:35:00,327.6,1181.81,10.5,44,35
2021-10-25 12:40:00,2021-10-25 12:38:51,2021-10-25 12:40:00,243.3,355.82,10.6,38,29
2021-10-25 12:45:00,2021-10-25 12:44:14,2021-10-25 12:45:00,276.2,592.44,10.7,43,29
2021-10-25 12:50:00,2021-10-25 12:49:36,2021-10-25 12:50:00,325.2,1173.15,10.8,36,31
2021-10-25 12:55:00,2021-10-25 12:54:58,2021-10-25 12:55:00,290.6,708.33,10.9,40,27
2021-10-25 13:00:00,2021-10-25 13:00:20,2021-10-25 13:00:00,278.6,597.59,10.9,30,30
2021-10-25 13:10:00,2021-10-25 13:11:04,2021-10-25 13:10:00,299.3,875.45,11.1,36,36
2021-10-25 13:15:00,2021-10-25 13:16:27,2021-10-25 13:15:00,255.7,423.82,11.2,30,23
2021-10-25 13:20:00,2021-10-25 13:21:50,2021-10-25 13:20:00,321.6,1097.46,11.2,41,30
2021-10-25 13:25:00,2021-10-25 13:27:12,2021-10-25 13:25:00,349.7,1534.3,11.3,44,34
2021-10-25 13:35:00,2021-10-25 13:32:34,2021-10-25 13:35:00,338.2,1318.98,11.4,40,33
2021-10-25 13:40:00,2021-10-25 13:37:56,2021-10-25 13:40:00,327,1179.65,11.5,35,26
2021-10-25 13:45:00,2021-10-25 13:43:19,2021-10-25 13:45:00,208.7,203.48,11.6,38,27
2021-10-25 13:50:00,2021-10-25 13:48:42,2021-10-25 13:50:00,224.7,262.89,11.7,32,22
2021-10-25 13:55:00,2021-10-25 13:54:05,2021-10-25 13:55:00,186.1,90.72,11.7,35,22
2021-10-25 14:00:00,2021-10-25 13:59:26,2021-10-25 14:00:00,267.1,520.84,11.8,32,26
2021-10-25 14:05:00,2021-10-25 14:04:48,2021-10-25 14:05:00,260.3,431.44,11.8,32,26
2021-10-25 14:10:00,2021-10-25 14:10:11,2021-10-25 14:10:00,276.7,593.52,11.9,40,24
2021-10-25 14:15:00,2021-10-25 14:15:34,2021-10-25 14:15:00,319.8,997.77,12,35,29
2021-10-25 14:20:00,2021-10-25 14:20:56,2021-10-25 14:20:00,280.6,601.88,12,43,28
2021-10-25 14:25:00,2021-10-25 14:26:59,2021-10-25 14:25:00,295.7,778.43,12.1,46,35
2021-10-25 14:30:00,2021-10-25 14:32:21,2021-10-25 14:30:00,326.3,1113.49,12.2,40,33
2021-10-25 14:40:00,2021-10-25 14:37:42,2021-10-25 14:40:00,254.8,422.33,12.3,27,20
2021-10-25 14:45:00,2021-10-25 14:43:03,2021-10-25 14:45:00,187,91.16,12.3,33,24
2021-10-25 14:50:00,2021-10-25 14:48:26,2021-10-25 14:50:00,276.7,593.52,12.4,35,26
2021-10-25 14:55:00,2021-10-25 14:53:48,2021-10-25 14:55:00,236.6,346.02,12.4,28,21
2021-10-25 15:00:00,2021-10-25 14:59:10,2021-10-25 15:00:00,213.5,208.16,12.5,28,20
2021-10-25 15:05:00,2021-10-25 15:04:32,2021-10-25 15:05:00,283,689.81,12.5,32,23
2021-10-25 15:10:00,2021-10-25 15:09:53,2021-10-25 15:10:00,278.2,596.73,12.5,41,31
2021-10-25 15:15:00,2021-10-25 15:15:15,2021-10-25 15:15:00,359.6,1753.05,12.6,44,33
2021-10-25 15:20:00,2021-10-25 15:20:38,2021-10-25 15:20:00,341.8,1399.67,12.7,32,28
2021-10-25 15:25:00,2021-10-25 15:26:00,2021-10-25 15:25:00,268,522.6,12.8,36,28
2021-10-25 15:30:00,2021-10-25 15:31:22,2021-10-25 15:30:00,361.6,1762.8,12.9,40,31
2021-10-25 15:35:00,2021-10-25 15:36:44,2021-10-25 15:35:00,265.5,517.72,12.9,38,29
2021-10-25 15:40:00,2021-10-25 15:42:05,2021-10-25 15:40:00,254.6,421.99,13,32,25
2021-10-25 15:45:00,2021-10-25 15:47:27,2021-10-25 15:45:00,247.3,361.67,13,27,19
2021-10-25 15:55:00,2021-10-25 15:52:50,2021-10-25 15:55:00,181.1,0,13.1,27,19
2021-10-25 16:00:00,2021-10-25 15:58:12,2021-10-25 16:00:00,225.5,263.83,13.1,28,19
2021-10-25 16:05:00,2021-10-25 16:03:33,2021-10-25 16:05:00,325.6,1174.6,13.1,30,25
2021-10-25 16:10:00,2021-10-25 16:08:55,2021-10-25 16:10:00,328.8,1122.03,13.2,43,30
2021-10-25 16:15:00,2021-10-25 16:14:17,2021-10-25 16:15:00,234.6,343.1,13.3,36,28
2021-10-25 16:20:00,2021-10-25 16:19:39,2021-10-25 16:20:00,260.3,431.44,13.3,33,28
2021-10-25 16:25:00,2021-10-25 16:25:02,2021-10-25 16:25:00,258.6,428.62,13.4,30,24
2021-10-25 16:30:00,2021-10-25 16:30:24,2021-10-25 16:30:00,207.3,202.11,13.4,40,29
2021-10-25 16:35:00,2021-10-25 16:35:45,2021-10-25 16:35:00,323.6,1009.63,13.5,43,32
2021-10-25 16:40:00,2021-10-25 16:41:06,2021-10-25 16:40:00,274.1,587.94,13.6,36,28
2021-10-25 16:45:00,2021-10-25 16:46:29,2021-10-25 16:45:00,257.1,426.14,13.6,32,29
2021-10-25 16:50:00,2021-10-25 16:51:51,2021-10-25 16:50:00,290.6,708.33,13.7,36,30
2021-10-25 16:55:00,2021-10-25 16:57:13,2021-10-25 16:55:00,274.1,534.49,13.8,33,27
2021-10-25 17:05:00,2021-10-25 17:02:35,2021-10-25 17:05:00,246,359.77,13.8,36,25
2021-10-25 17:10:00,2021-10-25 17:07:56,2021-10-25 17:10:00,334,1204.9,13.9,25,18
2021-10-25 17:15:00,2021-10-25 17:13:18,2021-10-25 17:15:00,227.3,265.94,13.9,22,18
2021-10-25 17:20:00,2021-10-25 17:18:40,2021-10-25 17:20:00,191.2,130.49,13.9,24,18
2021-10-25 17:30:00,2021-10-25 17:29:26,2021-10-25 17:30:00,184.6,0,14,19,19
2021-10-25 17:35:00,2021-10-25 17:34:47,2021-10-25 17:35:00,196.3,153.11,14,28,19
2021-10-25 17:40:00,2021-10-25 17:40:10,2021-10-25 17:40:00,184.8,90.09,14,24,19
2021-10-25 17:45:00,2021-10-25 17:45:32,2021-10-25 17:45:00,197.7,192.75,14,28,21
2021-10-25 17:50:00,2021-10-25 17:50:54,2021-10-25 17:50:00,198,193.04,14,25,18
2021-10-25 17:55:00,2021-10-25 17:56:16,2021-10-25 17:55:00,186.8,91.06,14.1,28,20
2021-10-25 18:00:00,2021-10-25 18:01:38,2021-10-25 18:00:00,190.3,129.87,14.1,20,17
2021-10-25 18:05:00,2021-10-25 18:07:02,2021-10-25 18:05:00,200,195,14.1,19,16
2021-10-25 18:10:00,2021-10-25 18:12:24,2021-10-25 18:10:00,189.2,92.23,14.1,20,16
2021-10-25 18:20:00,2021-10-25 18:17:46,2021-10-25 18:20:00,186.8,36.42,14.1,25,20
2021-10-25 18:25:00,2021-10-25 18:23:08,2021-10-25 18:25:00,184.3,89.84,14.1,22,17
2021-10-25 18:30:00,2021-10-25 18:28:29,2021-10-25 18:30:00,228,266.75,14.1,22,18
2021-10-25 18:35:00,2021-10-25 18:33:50,2021-10-25 18:35:00,243.3,355.82,14.2,25,21
2021-10-25 18:40:00,2021-10-25 18:39:13,2021-10-25 18:40:00,297.2,782.37,14.2,25,19
2021-10-25 18:45:00,2021-10-25 18:44:35,2021-10-25 18:45:00,229.5,268.51,14.2,25,19
2021-10-25 18:50:00,2021-10-25 18:49:57,2021-10-25 18:50:00,229,267.93,14.2,27,20
2021-10-25 18:55:00,2021-10-25 18:55:18,2021-10-25 18:55:00,282.8,689.32,14.3,27,23
2021-10-25 19:00:00,2021-10-25 19:00:40,2021-10-25 19:00:00,227.7,266.4,14.3,27,22
